prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85103236272	SCOPUS_ID:85103236272	A Statistician Teaches Deep Learning	Journal of Statistical Theory and Practice	2021-06-01	0	Pennsylvania State University, University Park, United States	Pennsylvania State University	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103236272
https://api.elsevier.com/content/abstract/scopus_id/85101745862	SCOPUS_ID:85101745862	Deep learning for biomedical photoacoustic imaging: A review	Photoacoustics	2021-06-01	1	German Cancer Research Center, Heidelberg, Germany++Universität Heidelberg, Heidelberg, Germany	German Cancer Research Center	Germany	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101745862
https://api.elsevier.com/content/abstract/scopus_id/85100397565	SCOPUS_ID:85100397565	Promises and pitfalls of deep neural networks in neuroimaging-based psychiatric research	Experimental Neurology	2021-05-01	0	Bernstein Center for Computational Neuroscience Berlin, Berlin, Germany++Charité – Universitätsmedizin Berlin, Berlin, Germany	Bernstein Center for Computational Neuroscience Berlin	Germany	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100397565
https://api.elsevier.com/content/abstract/scopus_id/85100053052	SCOPUS_ID:85100053052	Applications of deep learning in fundus images: A review	Medical Image Analysis	2021-04-01	0	Nankai University, Tianjin, China	Nankai University	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85100053052
https://api.elsevier.com/content/abstract/scopus_id/85100306809	SCOPUS_ID:85100306809	Learning-based algorithms for vessel tracking: A review	Computerized Medical Imaging and Graphics	2021-04-01	0	Shanghai Jiao Tong University, Shanghai, China	Shanghai Jiao Tong University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100306809
https://api.elsevier.com/content/abstract/scopus_id/85100376413	SCOPUS_ID:85100376413	Towards evaluating the robustness of deep diagnostic models by adversarial attack	Medical Image Analysis	2021-04-01	0	Nanjing University of Aeronautics and Astronautics, Nanjing, China	Nanjing University of Aeronautics and Astronautics	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100376413
https://api.elsevier.com/content/abstract/scopus_id/85084231170	SCOPUS_ID:85084231170	Cascaded MultiTask 3-D Fully Convolutional Networks for Pancreas Segmentation	IEEE Transactions on Cybernetics	2021-04-01	3	The University of North Carolina at Chapel Hill, Chapel Hill, United States++Shandong Normal University, Jinan, China	The University of North Carolina at Chapel Hill	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85084231170
https://api.elsevier.com/content/abstract/scopus_id/85098790137	SCOPUS_ID:85098790137	Deep learning visual analysis in laparoscopic surgery: a systematic review and diagnostic test accuracy meta-analysis	Surgical Endoscopy	2021-04-01	0	Chaim Sheba Medical Center Israel, Tel Aviv-Yafo, Israel++Tel Aviv University, Tel Aviv-Yafo, Israel	Chaim Sheba Medical Center Israel	Israel	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098790137
https://api.elsevier.com/content/abstract/scopus_id/85103279104	SCOPUS_ID:85103279104	Novel transfer learning approach for medical imaging with limited labeled data	Cancers	2021-04-01	0	University of Information Technology and Communications, Baghdad, Iraq++Queensland University of Technology, Brisbane, Australia	University of Information Technology and Communications	Iraq	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103279104
https://api.elsevier.com/content/abstract/scopus_id/85100666740	SCOPUS_ID:85100666740	A survey on incorporating domain knowledge into deep learning for medical image analysis	Medical Image Analysis	2021-04-01	0	Beihang University, Beijing, China	Beihang University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100666740
https://api.elsevier.com/content/abstract/scopus_id/85102411740	SCOPUS_ID:85102411740	Generative adversarial networks and their application to 3D face generation: A survey	Image and Vision Computing	2021-04-01	0	Inha University, Incheon, Incheon, South Korea	Inha University, Incheon	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102411740
https://api.elsevier.com/content/abstract/scopus_id/85099975857	SCOPUS_ID:85099975857	Weighted ensemble networks for multiview based tiny object quality assessment	Concurrency Computation	2021-03-25	0	China General Nuclear Power Corporation, Shenzhen, China	China General Nuclear Power Corporation	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099975857
https://api.elsevier.com/content/abstract/scopus_id/85100223187	SCOPUS_ID:85100223187	Image classification with deep learning in the presence of noisy labels: A survey	Knowledge-Based Systems	2021-03-05	1	ASELSAN A.Ş., Yenimahalle, Turkey	ASELSAN A.Ş.	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100223187
https://api.elsevier.com/content/abstract/scopus_id/85103475543	SCOPUS_ID:85103475543	Classification and predictions of lung diseases from chest x‐ rays using mobilenet v2	Applied Sciences (Switzerland)	2021-03-02	0	Université de Gabès, -, Tunisia	Université de Gabès	Tunisia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103475543
https://api.elsevier.com/content/abstract/scopus_id/85097868790	SCOPUS_ID:85097868790	Classification of retinal images based on convolutional neural network	Microscopy Research and Technique	2021-03-01	0	Minia University, Minia, Egypt	Minia University	Egypt	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097868790
https://api.elsevier.com/content/abstract/scopus_id/85097345174	SCOPUS_ID:85097345174	Glaucoma diagnosis in the Chinese context: An uncertainty information-centric Bayesian deep learning model	Information Processing and Management	2021-03-01	0	Hefei University of Technology, Hefei, China++The MOE Key Laboratory of Process Optimization and Intelligent Decision-making, Hefei, China	Hefei University of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097345174
https://api.elsevier.com/content/abstract/scopus_id/85100313831	SCOPUS_ID:85100313831	Differential artery-vein analysis in quantitative retinal imaging: A review	Quantitative Imaging in Medicine and Surgery	2021-03-01	0	-	-	-	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100313831
https://api.elsevier.com/content/abstract/scopus_id/85097450491	SCOPUS_ID:85097450491	Glaucoma Detection from Raw SD-OCT Volumes: A Novel Approach Focused on Spatial Dependencies	Computer Methods and Programs in Biomedicine	2021-03-01	0	Universitat Politècnica de València, Valencia, Spain	Universitat Politècnica de València	Spain	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097450491
https://api.elsevier.com/content/abstract/scopus_id/85103094398	SCOPUS_ID:85103094398	To Be fAIr or Not to Be: Using AI for the Good of Citizens	IEEE Technology and Society Magazine	2021-03-01	0	Centro Nacional de Supercomputación, Barcelona, Spain++Universitat Politècnica de Catalunya, Barcelona, Spain	Centro Nacional de Supercomputación	Spain	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103094398
https://api.elsevier.com/content/abstract/scopus_id/85102241270	SCOPUS_ID:85102241270	A Benchmark for Studying Diabetic Retinopathy: Segmentation, Grading, and Transferability	IEEE Transactions on Medical Imaging	2021-03-01	0	Inception Institute of Artificial Intelligence, Abu Dhabi, United Arab Emirates	Inception Institute of Artificial Intelligence	United Arab Emirates	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102241270
https://api.elsevier.com/content/abstract/scopus_id/85091248168	SCOPUS_ID:85091248168	Toward better prediction of recurrence for Cushing’s disease: a factorization-machine based neural approach	International Journal of Machine Learning and Cybernetics	2021-03-01	2	Peking Union Medical College Hospital, Beijing, China	Peking Union Medical College Hospital	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85091248168
https://api.elsevier.com/content/abstract/scopus_id/85097673668	SCOPUS_ID:85097673668	Advanced machine-learning techniques in drug discovery	Drug Discovery Today	2021-03-01	1	UCL School of Pharmacy, London, United Kingdom	UCL School of Pharmacy	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097673668
https://api.elsevier.com/content/abstract/scopus_id/85101828055	SCOPUS_ID:85101828055	Interpretation and visualization techniques for deep learning models in medical imaging	Physics in Medicine and Biology	2021-02-21	0	University of Wisconsin-Madison, Madison, United States	University of Wisconsin-Madison	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101828055
https://api.elsevier.com/content/abstract/scopus_id/85099654736	SCOPUS_ID:85099654736	Robust hybrid deep learning models for Alzheimer's progression detection	Knowledge-Based Systems	2021-02-15	1	Sungkyunkwan University, Jongno-gu, South Korea	Sungkyunkwan University	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099654736
https://api.elsevier.com/content/abstract/scopus_id/85102852304	SCOPUS_ID:85102852304	Protecting Personal Healthcare Record Using Blockchain Federated Learning Technologies	International Conference on Advanced Communication Technology, ICACT	2021-02-07	0	Inje University, Gimhae, South Korea	Inje University	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102852304
https://api.elsevier.com/content/abstract/scopus_id/85098967946	SCOPUS_ID:85098967946	Multi-modality fusion learning for the automatic diagnosis of optic neuropathy	Pattern Recognition Letters	2021-02-01	0	School of Computer and Computing Science, Hangzhou, China	School of Computer and Computing Science	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098967946
https://api.elsevier.com/content/abstract/scopus_id/85103335409	SCOPUS_ID:85103335409	Research on fundus image classification based on transfer learning and feature fusion	Guangxue Jingmi Gongcheng/Optics and Precision Engineering	2021-02-01	0	Anhui Normal University, Wuhu, China	Anhui Normal University	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85103335409
https://api.elsevier.com/content/abstract/scopus_id/85091956609	SCOPUS_ID:85091956609	Feature-transfer network and local background suppression for microaneurysm detection	Machine Vision and Applications	2021-02-01	0	Guangdong University of Technology, Guangzhou, China	Guangdong University of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85091956609
https://api.elsevier.com/content/abstract/scopus_id/85101088087	SCOPUS_ID:85101088087	Retinal fundus multi-disease image dataset (Rfmid): A dataset for multi-disease detection research	Data	2021-02-01	0	Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded, India	Shri Guru Gobind Singhji Institute of Engineering and Technology	India	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85101088087
https://api.elsevier.com/content/abstract/scopus_id/85098452658	SCOPUS_ID:85098452658	Unsupervised sorting of retinal vessels using locally consistent Gaussian mixtures	Computer Methods and Programs in Biomedicine	2021-02-01	1	BML Munjal University, Gurugram, India	BML Munjal University	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098452658
https://api.elsevier.com/content/abstract/scopus_id/85092784368	SCOPUS_ID:85092784368	Lesion-aware convolutional neural network for chest radiograph classification	Clinical Radiology	2021-02-01	0	University of Shanghai for Science and Technology, Shanghai, China	University of Shanghai for Science and Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092784368
https://api.elsevier.com/content/abstract/scopus_id/85099746671	SCOPUS_ID:85099746671	Feasibility study to improve deep learning in OCT diagnosis of rare retinal diseases with few-shot classification	Medical and Biological Engineering and Computing	2021-02-01	0	Aerospace Medical Center, Cheongju, South Korea	Aerospace Medical Center	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099746671
https://api.elsevier.com/content/abstract/scopus_id/85097742294	SCOPUS_ID:85097742294	Adversarial multi-source transfer learning in healthcare: Application to glucose prediction for diabetic people	Computer Methods and Programs in Biomedicine	2021-02-01	0	Universite Paris-Saclay, Saint-Aubin, France	Universite Paris-Saclay	France	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097742294
https://api.elsevier.com/content/abstract/scopus_id/85097643145	SCOPUS_ID:85097643145	Using super-resolution generative adversarial network models and transfer learning to obtain high resolution digital periapical radiographs	Computers in Biology and Medicine	2021-02-01	1	Universidade do Estado do Rio de Janeiro, Rio de Janeiro, Brazil++Universidade Federal Fluminense, Niteroi, Brazil	Universidade do Estado do Rio de Janeiro	Brazil	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097643145
https://api.elsevier.com/content/abstract/scopus_id/85096827584	SCOPUS_ID:85096827584	Improving statistical power of glaucoma clinical trials using an ensemble of cyclical generative adversarial networks	Medical Image Analysis	2021-02-01	0	University College London, London, United Kingdom++Moorfields Eye Hospital NHS Foundation Trust, London, United Kingdom++King's College London, London, United Kingdom	University College London	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85096827584
https://api.elsevier.com/content/abstract/scopus_id/85099918019	SCOPUS_ID:85099918019	Artificial intelligence in neurocritical care	Nervenarzt	2021-02-01	0	Universitätsklinikum Hamburg-Eppendorf, Hamburg, Germany	Universitätsklinikum Hamburg-Eppendorf	Germany	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099918019
https://api.elsevier.com/content/abstract/scopus_id/85097345823	SCOPUS_ID:85097345823	Precision health data: Requirements, challenges and existing techniques for data security and privacy	Computers in Biology and Medicine	2021-02-01	0	CSIRO Data61, Sydney, Australia	CSIRO Data61	Australia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097345823
https://api.elsevier.com/content/abstract/scopus_id/85092507543	SCOPUS_ID:85092507543	The future is now? Clinical and translational aspects of “Omics” technologies	Immunology and Cell Biology	2021-02-01	2	Hudson Institute of Medical Research, Clayton, Australia	Hudson Institute of Medical Research	Australia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092507543
https://api.elsevier.com/content/abstract/scopus_id/85090980993	SCOPUS_ID:85090980993	A survey on deep learning in medicine: Why, how and when?	Information Fusion	2021-02-01	4	Università degli Studi di Napoli Federico II, Naples, Italy	Università degli Studi di Napoli Federico II	Italy	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85090980993
https://api.elsevier.com/content/abstract/scopus_id/85098982457	SCOPUS_ID:85098982457	Machine Learning and the Future of Cardiovascular Care: JACC State-of-the-Art Review	Journal of the American College of Cardiology	2021-01-26	0	Scripps Research Translational Institute, San Diego, United States	Scripps Research Translational Institute	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098982457
https://api.elsevier.com/content/abstract/scopus_id/85100459020	SCOPUS_ID:85100459020	SurvNet: A Novel Deep Neural Network for Lung Cancer Survival Analysis With Missing Values	Frontiers in Oncology	2021-01-20	0	Sichuan University, Chengdu, China	Sichuan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100459020
https://api.elsevier.com/content/abstract/scopus_id/85100072327	SCOPUS_ID:85100072327	Development of decision support software for deep learning-based automated retinal disease screening using relatively limited fundus photograph data	Electronics (Switzerland)	2021-01-02	0	Samsung SDS, Seoul, South Korea	Samsung SDS	South Korea	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85100072327
https://api.elsevier.com/content/abstract/scopus_id/85099732775	SCOPUS_ID:85099732775	Synergic Adversarial Label Learning for Grading Retinal Diseases via Knowledge Distillation and Multi-task Learning	IEEE Journal of Biomedical and Health Informatics	2021-01-01	0	-	-	-	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099732775
https://api.elsevier.com/content/abstract/scopus_id/85100850578	SCOPUS_ID:85100850578	Multi-label classification of fundus images with graph convolutional network and self-supervised learning	IEEE Signal Processing Letters	2021-01-01	0	Sun Yat-Sen University, Guangzhou, China	Sun Yat-Sen University	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85100850578
https://api.elsevier.com/content/abstract/scopus_id/85103235311	SCOPUS_ID:85103235311	A Benchmark of Ocular Disease Intelligent Recognition: One Shot for Multi-disease Detection	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2021-01-01	0	Nankai University, Tianjin, China	Nankai University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103235311
https://api.elsevier.com/content/abstract/scopus_id/85103449641	SCOPUS_ID:85103449641	Development and evaluation of a deep learning model for the detection of multiple fundus diseases based on colour fundus photography	British Journal of Ophthalmology	2021-01-01	0	Chinese Academy of Medical Sciences &amp; Peking Union Medical College, Beijing, China++Peking Union Medical College Hospital, Beijing, China	Chinese Academy of Medical Sciences &amp; Peking Union Medical College	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85103449641
https://api.elsevier.com/content/abstract/scopus_id/85102593585	SCOPUS_ID:85102593585	DeepUWF-plus: automatic fundus identification and diagnosis system based on ultrawide-field fundus imaging	Applied Intelligence	2021-01-01	0	Sichuan University, Chengdu, China	Sichuan University	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85102593585
https://api.elsevier.com/content/abstract/scopus_id/85102074903	SCOPUS_ID:85102074903	3D augmented fundus images for identifying glaucoma via transferred convolutional neural networks	International Ophthalmology	2021-01-01	0	Shanghai University of Medicine &amp; Health Sciences, Shanghai, China	Shanghai University of Medicine &amp; Health Sciences	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85102074903
https://api.elsevier.com/content/abstract/scopus_id/85096597499	SCOPUS_ID:85096597499	Automated Binary Classification of Diabetic Retinopathy by Convolutional Neural Networks	Advances in Intelligent Systems and Computing	2021-01-01	0	Hassan II University of Casablanca, Casablanca, Morocco	Hassan II University of Casablanca	Morocco	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85096597499
https://api.elsevier.com/content/abstract/scopus_id/85102197644	SCOPUS_ID:85102197644	Performance analysis of retinal features for diabetic retinopathy characterisation and diagnosis	International Journal of Business and Systems Research	2021-01-01	0	Jaypee University of Information Technology, Solan, Solan, India	Jaypee University of Information Technology, Solan	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102197644
https://api.elsevier.com/content/abstract/scopus_id/85103113614	SCOPUS_ID:85103113614	Two-tier grading system for NPDR severities of diabetic retinopathy in retinal fundus images	Recent Patents on Engineering	2021-01-01	0	Jaypee University of Information Technology, Solan, Solan, India	Jaypee University of Information Technology, Solan	India	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85103113614
https://api.elsevier.com/content/abstract/scopus_id/85083343416	SCOPUS_ID:85083343416	Application of deep learning image assessment software VeriSee™ for diabetic retinopathy screening	Journal of the Formosan Medical Association	2021-01-01	4	National Taiwan University Hospital, Taipei, Taiwan	National Taiwan University Hospital	Taiwan	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85083343416
https://api.elsevier.com/content/abstract/scopus_id/85099033867	SCOPUS_ID:85099033867	Diabetic retinopathy detection and stage classification in eye fundus images using active deep learning	Multimedia Tools and Applications	2021-01-01	0	Shandong University, Jinan, China	Shandong University	China	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85099033867
https://api.elsevier.com/content/abstract/scopus_id/85102240822	SCOPUS_ID:85102240822	Deep Learning–Based Diabetic Retinopathy Severity Grading System Employing Quadrant Ensemble Model	Journal of Digital Imaging	2021-01-01	0	Jaypee University of Information Technology, Solan, Solan, India	Jaypee University of Information Technology, Solan	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102240822
https://api.elsevier.com/content/abstract/scopus_id/85102435713	SCOPUS_ID:85102435713	Deep learning-based detection and stage grading for optimising diagnosis of diabetic retinopathy	Diabetes/Metabolism Research and Reviews	2021-01-01	0	Chinese Academy of Medical Sciences &amp; Peking Union Medical College, Beijing, China++Peking Union Medical College Hospital, Beijing, China	Chinese Academy of Medical Sciences &amp; Peking Union Medical College	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102435713
https://api.elsevier.com/content/abstract/scopus_id/85103419863	SCOPUS_ID:85103419863	A comprehensive review on automated systems for severity grading of diabetic retinopathy and macular edema	International Journal of Imaging Systems and Technology	2021-01-01	0	College of Engineering, Karunagappally, Karunagappally, India++TKM College of Engineering, Kollam, India++APJ Abdul Kalam Technological University, Kerela, Thiruvananthapuram, India	College of Engineering, Karunagappally	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103419863
https://api.elsevier.com/content/abstract/scopus_id/85103265734	SCOPUS_ID:85103265734	Hybrid registration of retinal fluorescein angiography and optical coherence tomography images of patients with diabetic retinopathy	Biomedical Optics Express	2021-01-01	0	Medical Image and Signal Processing Research Center, Isfahan UMS, Isfahan, Iran	Medical Image and Signal Processing Research Center, Isfahan UMS	Iran	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103265734
https://api.elsevier.com/content/abstract/scopus_id/85098542566	SCOPUS_ID:85098542566	Deep-learning based multi-modal retinal image registration for the longitudinal analysis of patients with age-related macular degeneration	Biomedical Optics Express	2021-01-01	0	National Eye Institute (NEI), Bethesda, United States	National Eye Institute (NEI)	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098542566
https://api.elsevier.com/content/abstract/scopus_id/85099683302	SCOPUS_ID:85099683302	Retinal blood vessels segmentation using classical edge detection filters and the neural network	Informatics in Medicine Unlocked	2021-01-01	1	Université de Dschang-Cameroun, -, Cameroon	Université de Dschang-Cameroun	Cameroon	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099683302
https://api.elsevier.com/content/abstract/scopus_id/85103046145	SCOPUS_ID:85103046145	Artificial Intelligence (AI) and Retinal Optical Coherence Tomography (OCT)	Seminars in Ophthalmology	2021-01-01	0	Harvard Medical School, Boston, United States	Harvard Medical School	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103046145
https://api.elsevier.com/content/abstract/scopus_id/85101835606	SCOPUS_ID:85101835606	Code-free deep learning for multi-modality medical image classification	Nature Machine Intelligence	2021-01-01	0	Moorfields Eye Hospital NHS Foundation Trust, London, United Kingdom++Stanford University, Palo Alto, United States	Moorfields Eye Hospital NHS Foundation Trust	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101835606
https://api.elsevier.com/content/abstract/scopus_id/85101976639	SCOPUS_ID:85101976639	An efficient skin cancer prognosis strategy using deep learning techniques	Indian Journal of Computer Science and Engineering	2021-01-01	0	Vignan’s Institute of Management and Technology for Women, Ghatkesar, India	Vignan’s Institute of Management and Technology for Women	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101976639
https://api.elsevier.com/content/abstract/scopus_id/85101429340	SCOPUS_ID:85101429340	Automatic detection and localization of COVID-19 pneumonia using axial computed tomography images and deep convolutional neural networks	International Journal of Imaging Systems and Technology	2021-01-01	0	Bingöl Üniversitesi, Bingol, Turkey	Bingöl Üniversitesi	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101429340
https://api.elsevier.com/content/abstract/scopus_id/85096358585	SCOPUS_ID:85096358585	A scoping review of transfer learning research on medical image analysis using ImageNet	Computers in Biology and Medicine	2021-01-01	3	Santa Clara University, Santa Clara, United States	Santa Clara University	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85096358585
https://api.elsevier.com/content/abstract/scopus_id/85102267852	SCOPUS_ID:85102267852	Multi-Task Deep Learning for Image Segmentation Using Recursive Approximation Tasks	IEEE Transactions on Image Processing	2021-01-01	0	Faculty of Mathematics, Cambridge, United Kingdom	Faculty of Mathematics	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102267852
https://api.elsevier.com/content/abstract/scopus_id/85092129982	SCOPUS_ID:85092129982	Deep learning in glaucoma with optical coherence tomography: a review	Eye (Basingstoke)	2021-01-01	1	Chinese University of Hong Kong, Shatin, Hong Kong	Chinese University of Hong Kong	Hong Kong	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092129982
https://api.elsevier.com/content/abstract/scopus_id/85088920455	SCOPUS_ID:85088920455	A hybrid deep transfer learning model with machine learning methods for face mask detection in the era of the COVID-19 pandemic	Measurement: Journal of the International Measurement Confederation	2021-01-01	18	Benha University, Benha, Egypt	Benha University	Egypt	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85088920455
https://api.elsevier.com/content/abstract/scopus_id/85089522515	SCOPUS_ID:85089522515	Deep learning techniques for electronic health record (EHR) analysis	Studies in Computational Intelligence	2021-01-01	0	Galgotias University, Greater Noida, India	Galgotias University	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85089522515
https://api.elsevier.com/content/abstract/scopus_id/85100583679	SCOPUS_ID:85100583679	A Novel Negative-Transfer-Resistant Fuzzy Clustering Model with a Shared Cross-Domain Transfer Latent Space and its Application to Brain CT Image Segmentation	IEEE/ACM Transactions on Computational Biology and Bioinformatics	2021-01-01	11	Jiangnan University, Wuxi, China	Jiangnan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100583679
https://api.elsevier.com/content/abstract/scopus_id/85096702992	SCOPUS_ID:85096702992	Stacked inverse probability of censoring weighted bagging: A case study in the InfCareHIV Register	Journal of the Royal Statistical Society. Series C: Applied Statistics	2021-01-01	0	Karolinska Institutet, Stockholm, Sweden	Karolinska Institutet	Sweden	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85096702992
