prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/85101800559	SCOPUS_ID:85101800559	Image scene geometry recognition using low-level features fusion at multi-layer deep CNN	Neurocomputing	2021-06-14	0	Eastern Mediterranean University, Famagusta, Cyprus	Eastern Mediterranean University	Cyprus	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101800559
https://api.elsevier.com/content/abstract/scopus_id/85103273681	SCOPUS_ID:85103273681	A Fully Residual Convolutional Neural Network for Background Subtraction	Pattern Recognition Letters	2021-06-01	0	National Institute of Technology, Tiruchirappalli, Tiruchirappalli, India	National Institute of Technology, Tiruchirappalli	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103273681
https://api.elsevier.com/content/abstract/scopus_id/85100667722	SCOPUS_ID:85100667722	Deep learning based data-adaptive descriptor for non-rigid multi-modal medical image registration	Signal Processing	2021-06-01	0	Wuhan National Laboratory for Optoelectronics, Wuhan, China++Huazhong University of Science and Technology, Wuhan, China	Wuhan National Laboratory for Optoelectronics	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100667722
https://api.elsevier.com/content/abstract/scopus_id/85102621495	SCOPUS_ID:85102621495	An automatic welding defect location algorithm based on deep learning	NDT and E International	2021-06-01	0	Zhengzhou University, Zhengzhou, China	Zhengzhou University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102621495
https://api.elsevier.com/content/abstract/scopus_id/85100446723	SCOPUS_ID:85100446723	Automatic analysis of artistic paintings using information-based measures	Pattern Recognition	2021-06-01	0	Universidade de Aveiro, Aveiro, Portugal	Universidade de Aveiro	Portugal	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100446723
https://api.elsevier.com/content/abstract/scopus_id/85102974641	SCOPUS_ID:85102974641	Leveraging recent advances in deep learning for audio-Visual emotion recognition	Pattern Recognition Letters	2021-06-01	0	Powder AI Research, -, -	Powder AI Research	-	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102974641
https://api.elsevier.com/content/abstract/scopus_id/85103329178	SCOPUS_ID:85103329178	A new automated multi-stage system of non-local means and multi-kernel adaptive filtering techniques for EEG noise and artifacts suppression	Journal of Neural Engineering	2021-06-01	0	Alexandria University, Alexandria, Egypt	Alexandria University	Egypt	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103329178
https://api.elsevier.com/content/abstract/scopus_id/85100395427	SCOPUS_ID:85100395427	Speaker identification through artificial intelligence techniques: A comprehensive review and research challenges	Expert Systems with Applications	2021-06-01	0	University of Malaya, Kuala Lumpur, Malaysia++COMSATS University Islamabad, Campus, Pakistan	University of Malaya	Malaysia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100395427
https://api.elsevier.com/content/abstract/scopus_id/85099252119	SCOPUS_ID:85099252119	Additive deep feature optimization for semantic image retrieval	Expert Systems with Applications	2021-05-15	0	University of Lahore, Lahore, Pakistan	University of Lahore	Pakistan	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099252119
https://api.elsevier.com/content/abstract/scopus_id/85098692357	SCOPUS_ID:85098692357	Visual inspection of steel surface defects based on domain adaptation and adaptive convolutional neural network	Mechanical Systems and Signal Processing	2021-05-15	0	Jiangnan University, Wuxi, China	Jiangnan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098692357
https://api.elsevier.com/content/abstract/scopus_id/85101397395	SCOPUS_ID:85101397395	Conflux LSTMs Network: A Novel Approach for Multi-View Action Recognition	Neurocomputing	2021-05-07	1	Sejong University, Seoul, South Korea	Sejong University	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101397395
https://api.elsevier.com/content/abstract/scopus_id/85102568390	SCOPUS_ID:85102568390	ECNet: An evolutionary convolutional network for automated glaucoma detection using fundus images	Biomedical Signal Processing and Control	2021-05-01	0	Malaviya National Institute of Technology Jaipur, Jaipur, India	Malaviya National Institute of Technology Jaipur	India	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85102568390
https://api.elsevier.com/content/abstract/scopus_id/85103336935	SCOPUS_ID:85103336935	An automated COVID-19 detection based on fused dynamic exemplar pyramid feature extraction and hybrid feature selection using deep learning	Computers in Biology and Medicine	2021-05-01	0	Firat Üniversitesi, Elazig, Turkey	Firat Üniversitesi	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103336935
https://api.elsevier.com/content/abstract/scopus_id/85101865318	SCOPUS_ID:85101865318	WRGPruner: A new model pruning solution for tiny salient object detection	Image and Vision Computing	2021-05-01	0	Harbin Institute of Technology, Harbin, China	Harbin Institute of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101865318
https://api.elsevier.com/content/abstract/scopus_id/85102648851	SCOPUS_ID:85102648851	Mitosis detection techniques in H&amp;E stained breast cancer pathological images: A comprehensive review	Computers and Electrical Engineering	2021-05-01	0	Guangdong General Hospital, Guangzhou, China++Guilin University of Electronic Technology, Guilin, China	Guangdong General Hospital	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102648851
https://api.elsevier.com/content/abstract/scopus_id/85094631035	SCOPUS_ID:85094631035	Accurate computing of facial expression recognition using a hybrid feature extraction technique	Journal of Supercomputing	2021-05-01	0	Universiti Teknologi Malaysia, Johor Bahru, Malaysia	Universiti Teknologi Malaysia	Malaysia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85094631035
https://api.elsevier.com/content/abstract/scopus_id/85100223670	SCOPUS_ID:85100223670	Analysis of activation maps through global pooling measurements for texture classification	Information Sciences	2021-05-01	1	Universidade de Sao Paulo - USP, Sao Paulo, Brazil	Universidade de Sao Paulo - USP	Brazil	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100223670
https://api.elsevier.com/content/abstract/scopus_id/85102304010	SCOPUS_ID:85102304010	PLSAV: Parallel loop searching and verifying for loop closure detection	IET Intelligent Transport Systems	2021-05-01	0	College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China	College of Information Science and Electronic Engineering, Zhejiang University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102304010
https://api.elsevier.com/content/abstract/scopus_id/85102391849	SCOPUS_ID:85102391849	DeepROD: a deep learning approach for real-time and online detection of a panic behavior in human crowds	Machine Vision and Applications	2021-05-01	0	Université de Tunis El Manar, Ecole Nationale d'Ingénieurs de Tunis, Tunis, Tunisia++Jeddah International College (JIC), Jeddah, Saudi Arabia	Université de Tunis El Manar, Ecole Nationale d'Ingénieurs de Tunis	Tunisia	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102391849
https://api.elsevier.com/content/abstract/scopus_id/85102788248	SCOPUS_ID:85102788248	Computer-vision classification of corn seed varieties using deep convolutional neural network	Journal of Stored Products Research	2021-05-01	0	Leiden University, Leiden, Netherlands	Leiden University	Netherlands	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102788248
https://api.elsevier.com/content/abstract/scopus_id/85101647071	SCOPUS_ID:85101647071	An automated location detection method in multi-storey buildings using environmental sound classification based on a new center symmetric nonlinear pattern: CS-LBlock-Pat	Automation in Construction	2021-05-01	0	Firat Üniversitesi, Elazig, Turkey	Firat Üniversitesi	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101647071
https://api.elsevier.com/content/abstract/scopus_id/85098688990	SCOPUS_ID:85098688990	Multileveled ternary pattern and iterative ReliefF based bird sound classification	Applied Acoustics	2021-05-01	1	Firat Üniversitesi, Elazig, Turkey	Firat Üniversitesi	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098688990
https://api.elsevier.com/content/abstract/scopus_id/85102578982	SCOPUS_ID:85102578982	Radiomics-based machine learning model for efficiently classifying transcriptome subtypes in glioblastoma patients from MRI	Computers in Biology and Medicine	2021-05-01	0	Taipei Medical University, Taipei, Taiwan	Taipei Medical University	Taiwan	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102578982
https://api.elsevier.com/content/abstract/scopus_id/85100171325	SCOPUS_ID:85100171325	Facial expression recognition with polynomial Legendre and partial connection MLP	Neurocomputing	2021-04-28	0	Razi University, Kermanshah, Iran	Razi University	Iran	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100171325
https://api.elsevier.com/content/abstract/scopus_id/85099508182	SCOPUS_ID:85099508182	NeuroSense: Short-term emotion recognition and understanding based on spiking neural network modelling of spatio-temporal EEG patterns	Neurocomputing	2021-04-28	0	Auckland University of Technology, Auckland, New Zealand	Auckland University of Technology	New Zealand	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099508182
https://api.elsevier.com/content/abstract/scopus_id/85100832709	SCOPUS_ID:85100832709	Track-Feature-Based Target Classification in Passive Radar for Low-Altitude Airspace Surveillance	IEEE Sensors Journal	2021-04-15	0	Wuhan University, Wuhan, China	Wuhan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100832709
https://api.elsevier.com/content/abstract/scopus_id/85099226702	SCOPUS_ID:85099226702	Wearables-based multi-task gait and activity segmentation using recurrent neural networks	Neurocomputing	2021-04-07	0	Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen, Germany	Friedrich-Alexander-Universität Erlangen-Nürnberg	Germany	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099226702
https://api.elsevier.com/content/abstract/scopus_id/85099033668	SCOPUS_ID:85099033668	Dynamic Time Warping of Deep Features for Place Recognition in Visually Varying Conditions	Arabian Journal for Science and Engineering	2021-04-01	0	Hasan Kalyoncu University, Gaziantep, Turkey	Hasan Kalyoncu University	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099033668
https://api.elsevier.com/content/abstract/scopus_id/85097581207	SCOPUS_ID:85097581207	Ensemble of handcrafted and deep features for urban sound classification	Applied Acoustics	2021-04-01	1	Universidade Federal do Piaui, Teresina, Brazil	Universidade Federal do Piaui	Brazil	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097581207
https://api.elsevier.com/content/abstract/scopus_id/85099305450	SCOPUS_ID:85099305450	Face feature extraction for emotion recognition using statistical parameters from subband selective multilevel stationary biorthogonal wavelet transform	Soft Computing	2021-04-01	0	Bethlahem Institute of Engineering, Kanyakumari, India	Bethlahem Institute of Engineering	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099305450
https://api.elsevier.com/content/abstract/scopus_id/85100672732	SCOPUS_ID:85100672732	Semantic segmentation of ferrography images for automatic wear particle analysis	Engineering Failure Analysis	2021-04-01	0	Nanjing University of Aeronautics and Astronautics, Nanjing, China	Nanjing University of Aeronautics and Astronautics	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100672732
https://api.elsevier.com/content/abstract/scopus_id/85102591145	SCOPUS_ID:85102591145	LBTS-Net: A fast and accurate CNN model for brain tumour segmentation	Healthcare Technology Letters	2021-04-01	0	Ninevah University, Nineveh, Iraq	Ninevah University	Iraq	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102591145
https://api.elsevier.com/content/abstract/scopus_id/85101387867	SCOPUS_ID:85101387867	Field detection of tiny pests from sticky trap images using deep learning in agricultural greenhouse	Computers and Electronics in Agriculture	2021-04-01	0	National Engineering Research Center for Information Technology in Agriculture Beijing, Beijing, China++National Engineering Laboratory for Agri-product Quality Traceability, Beijing, China	National Engineering Research Center for Information Technology in Agriculture Beijing	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101387867
https://api.elsevier.com/content/abstract/scopus_id/85100604834	SCOPUS_ID:85100604834	A hybrid approach based on multiple Eigenvalues selection (MES) for the automated grading of a brain tumor using MRI	Computer Methods and Programs in Biomedicine	2021-04-01	0	University of Baghdad, Baghdad, Iraq++Yildiz Technical University, Istanbul, Turkey	University of Baghdad	Iraq	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100604834
https://api.elsevier.com/content/abstract/scopus_id/85100693673	SCOPUS_ID:85100693673	An efficient retinal blood vessel segmentation in eye fundus images by using optimized top-hat and homomorphic filtering	Computer Methods and Programs in Biomedicine	2021-04-01	0	Universidad de Guadalajara, Guadalajara, Mexico	Universidad de Guadalajara	Mexico	1	2021	https://api.elsevier.com/content/abstract/scopus_id/85100693673
https://api.elsevier.com/content/abstract/scopus_id/85102022312	SCOPUS_ID:85102022312	Novel features for art movement classification of portrait paintings	Image and Vision Computing	2021-04-01	0	The Doctorate-Granting Institution of the City University of New York, New York, United States	The Doctorate-Granting Institution of the City University of New York	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102022312
https://api.elsevier.com/content/abstract/scopus_id/85099157806	SCOPUS_ID:85099157806	Real time ear recognition using deep learning	Telkomnika (Telecommunication Computing Electronics and Control)	2021-04-01	0	University of Mosul, Mosul, Iraq	University of Mosul	Iraq	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099157806
https://api.elsevier.com/content/abstract/scopus_id/85097134583	SCOPUS_ID:85097134583	Neural architecture search for robust networks in 6g-enabled massive iot domain	IEEE Internet of Things Journal	2021-04-01	2	Jinan University, Guangzhou, China	Jinan University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097134583
https://api.elsevier.com/content/abstract/scopus_id/85100666740	SCOPUS_ID:85100666740	A survey on incorporating domain knowledge into deep learning for medical image analysis	Medical Image Analysis	2021-04-01	0	Beihang University, Beijing, China	Beihang University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100666740
https://api.elsevier.com/content/abstract/scopus_id/85100440642	SCOPUS_ID:85100440642	A framework for breast cancer classification using Multi-DCNNs	Computers in Biology and Medicine	2021-04-01	0	University of Strathclyde, Glasgow, United Kingdom++Arab Academy for Science, Technology and Maritime Transport, Alexandria, Egypt	University of Strathclyde	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100440642
https://api.elsevier.com/content/abstract/scopus_id/85103324194	SCOPUS_ID:85103324194	Ship Classification in Medium-Resolution SAR Images via Densely Connected Triplet CNNs Integrating Fisher Discrimination Regularized Metric Learning	IEEE Transactions on Geoscience and Remote Sensing	2021-04-01	0	Xidian University, Xi'an, China	Xidian University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103324194
https://api.elsevier.com/content/abstract/scopus_id/85088557019	SCOPUS_ID:85088557019	UAV object tracking by background cues and aberrances response suppression mechanism	Neural Computing and Applications	2021-04-01	0	Zhangzhou Normal University, Zhangzhou, China	Zhangzhou Normal University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85088557019
https://api.elsevier.com/content/abstract/scopus_id/85101366706	SCOPUS_ID:85101366706	FFT-based deep feature learning method for EEG classification	Biomedical Signal Processing and Control	2021-04-01	0	Jilin University, Changchun, China	Jilin University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101366706
https://api.elsevier.com/content/abstract/scopus_id/85101376694	SCOPUS_ID:85101376694	Artificial intelligence and digital pathology: Opportunities and implications for immuno-oncology	Biochimica et Biophysica Acta - Reviews on Cancer	2021-04-01	0	The Institute of Cancer Research, London, London, United Kingdom	The Institute of Cancer Research, London	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101376694
https://api.elsevier.com/content/abstract/scopus_id/85103090838	SCOPUS_ID:85103090838	A comparative study of feature selection approaches for human activity recognition using multimodal sensory data	Sensors	2021-04-01	0	University of the Punjab, Lahore, Lahore, Pakistan	University of the Punjab, Lahore	Pakistan	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103090838
https://api.elsevier.com/content/abstract/scopus_id/85101074214	SCOPUS_ID:85101074214	Pseudo-colored rate map representation for speech emotion recognition	Biomedical Signal Processing and Control	2021-04-01	0	Bandırma Onyedi Eylül University, Bandirma, Turkey	Bandırma Onyedi Eylül University	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101074214
https://api.elsevier.com/content/abstract/scopus_id/85102086927	SCOPUS_ID:85102086927	MI-EEGNET: A novel convolutional neural network for motor imagery classification	Journal of Neuroscience Methods	2021-04-01	0	Laboratoire d'Informatique de Mohammedia, Mohammedia, Morocco	Laboratoire d'Informatique de Mohammedia	Morocco	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102086927
https://api.elsevier.com/content/abstract/scopus_id/85098951620	SCOPUS_ID:85098951620	SCSA-Net: Presentation of two-view reliable correspondence learning via spatial-channel self-attention	Neurocomputing	2021-03-28	0	Minjiang University, Fuzhou, China++Fujian Agriculture and Forestry University, Fuzhou, China	Minjiang University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098951620
https://api.elsevier.com/content/abstract/scopus_id/85099975857	SCOPUS_ID:85099975857	Weighted ensemble networks for multiview based tiny object quality assessment	Concurrency Computation	2021-03-25	0	China General Nuclear Power Corporation, Shenzhen, China	China General Nuclear Power Corporation	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099975857
https://api.elsevier.com/content/abstract/scopus_id/85102731633	SCOPUS_ID:85102731633	Large-scale screening to distinguish between COVID-19 and community-acquired pneumonia using infection size-aware classification	Physics in Medicine and Biology	2021-03-21	1	Shanghai United Imaging Intelligence Co., Ltd., Shanghai, China	Shanghai United Imaging Intelligence Co., Ltd.	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102731633
https://api.elsevier.com/content/abstract/scopus_id/85092357205	SCOPUS_ID:85092357205	Fractal Neural Network: A new ensemble of fractal geometry and convolutional neural networks for the classification of histology images	Expert Systems with Applications	2021-03-15	0	Universidade Federal de Uberlandia, Uberlandia, Brazil	Universidade Federal de Uberlandia	Brazil	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85092357205
https://api.elsevier.com/content/abstract/scopus_id/85102382852	SCOPUS_ID:85102382852	DCNN-GA: A Deep Neural Net Architecture for Navigation of UAV in Indoor Environment	IEEE Internet of Things Journal	2021-03-15	0	Thapar Institute of Engineering &amp; Technology, Patiala, India	Thapar Institute of Engineering &amp; Technology	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102382852
https://api.elsevier.com/content/abstract/scopus_id/85102975486	SCOPUS_ID:85102975486	Joint learning of contour and structure for boundary-preserved building extraction	Remote Sensing	2021-03-02	0	Southwest Jiaotong University, Chengdu, China	Southwest Jiaotong University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102975486
https://api.elsevier.com/content/abstract/scopus_id/85103478424	SCOPUS_ID:85103478424	A novel 1-d ccanet for ecg classification	Applied Sciences (Switzerland)	2021-03-02	0	École Polytechnique, Palaiseau, Palaiseau, France	École Polytechnique, Palaiseau	France	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85103478424
https://api.elsevier.com/content/abstract/scopus_id/85101766494	SCOPUS_ID:85101766494	Out-of-distribution detection of human activity recognition with smartwatch inertial sensors	Sensors	2021-03-02	0	University of Toronto, Institute of Biomedical Engineering, Toronto, Canada++Sunnybrook Health Sciences Centre, Toronto, Canada	University of Toronto, Institute of Biomedical Engineering	Canada	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85101766494
https://api.elsevier.com/content/abstract/scopus_id/85100179253	SCOPUS_ID:85100179253	Automatic Lumen Border Detection in IVUS Images Using Deep Learning Model and Handcrafted Features	Ultrasonic Imaging	2021-03-01	0	Zhejiang Sci-Tech University, Hangzhou, China	Zhejiang Sci-Tech University	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85100179253
https://api.elsevier.com/content/abstract/scopus_id/85099873800	SCOPUS_ID:85099873800	Human papilloma virus detection in oropharyngeal carcinomas with in situ hybridisation using hand crafted morphological features and deep central attention residual networks	Computerized Medical Imaging and Graphics	2021-03-01	0	Birmingham City University, Birmingham, United Kingdom	Birmingham City University	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099873800
https://api.elsevier.com/content/abstract/scopus_id/85098595307	SCOPUS_ID:85098595307	Customized VGG19 Architecture for Pneumonia Detection in Chest X-Rays	Pattern Recognition Letters	2021-03-01	2	JIS University, Kolkata, India	JIS University	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098595307
https://api.elsevier.com/content/abstract/scopus_id/85089403670	SCOPUS_ID:85089403670	Machine Learning in Laryngoscopy Analysis: A Proof of Concept Observational Study for the Identification of Post-Extubation Ulcerations and Granulomas	Annals of Otology, Rhinology and Laryngology	2021-03-01	0	Johns Hopkins University, Baltimore, United States	Johns Hopkins University	United States	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85089403670
https://api.elsevier.com/content/abstract/scopus_id/85097340030	SCOPUS_ID:85097340030	Machine Remaining Useful Life Prediction via an Attention-Based Deep Learning Approach	IEEE Transactions on Industrial Electronics	2021-03-01	6	A-Star, Institute for Infocomm Research, Singapore City, Singapore	A-Star, Institute for Infocomm Research	Singapore	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85097340030
https://api.elsevier.com/content/abstract/scopus_id/85098738344	SCOPUS_ID:85098738344	Computer Vision-Based Estimation of Flood Depth in Flooded-Vehicle Images	Journal of Computing in Civil Engineering	2021-03-01	0	Yonsei University, Seoul, South Korea	Yonsei University	South Korea	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098738344
https://api.elsevier.com/content/abstract/scopus_id/85098793591	SCOPUS_ID:85098793591	A machine learning-based framework for diagnosis of COVID-19 from chest X-ray images	Interdisciplinary Sciences: Computational Life Sciences	2021-03-01	5	İstanbul Sabahattin Zaim University, Kucukcekmece, Turkey	İstanbul Sabahattin Zaim University	Turkey	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85098793591
https://api.elsevier.com/content/abstract/scopus_id/85099227770	SCOPUS_ID:85099227770	Multi-perspective cross-class domain adaptation for open logo detection	Computer Vision and Image Understanding	2021-03-01	0	Queen Mary University of London, London, United Kingdom++Shenzhen University, Shenzhen, China	Queen Mary University of London	United Kingdom	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85099227770
https://api.elsevier.com/content/abstract/scopus_id/85091240539	SCOPUS_ID:85091240539	Adversarial co-distillation learning for image recognition	Pattern Recognition	2021-03-01	1	Hefei University of Technology, Hefei, China	Hefei University of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85091240539
https://api.elsevier.com/content/abstract/scopus_id/85095993092	SCOPUS_ID:85095993092	A comparative study of handcrafted local texture descriptors for fingerprint liveness detection under real world scenarios	Multimedia Tools and Applications	2021-03-01	0	The LNM Institute of Information Technology, Jaipur, India	The LNM Institute of Information Technology	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85095993092
https://api.elsevier.com/content/abstract/scopus_id/85091259450	SCOPUS_ID:85091259450	Ranking list preservation for feature matching	Pattern Recognition	2021-03-01	0	Harbin Institute of Technology, Harbin, China++Peng Cheng Laboratory, Shenzhen, China	Harbin Institute of Technology	China	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85091259450
https://api.elsevier.com/content/abstract/scopus_id/85102618001	SCOPUS_ID:85102618001	Abnormal crowd behaviour detection using parallel deep neural networks	Journal of Information Science and Engineering	2021-03-01	0	Cochin University of Science and Technology, Kochi, India	Cochin University of Science and Technology	India	0	2021	https://api.elsevier.com/content/abstract/scopus_id/85102618001
