,prism:url,dc:identifier,dc:title,prism:publicationName,prism:coverDate,citedby-count,affiliation,institution_1,country_1,fundus_in_title,pub_year,abstract,ctype
10,https://api.elsevier.com/content/abstract/scopus_id/85059799999,SCOPUS_ID:85059799999,Baicalin protects human retinal pigment epithelial cell lines against high glucose-induced cell injury by up-regulation of microRNA-145,Experimental and Molecular Pathology,2019-02-01,10,"Binzhou Medical College, Binzhou, China++Shandong Provincial Hospital, Jinan, China",Binzhou Medical College,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85059799999,Fundus HC or DL
11,https://api.elsevier.com/content/abstract/scopus_id/85053556732,SCOPUS_ID:85053556732,Analysing the power of deep learning techniques over the traditional methods using medicare utilisation and provider data,Journal of Experimental and Theoretical Artificial Intelligence,2019-01-02,5,"University of Central Florida, Orlando, United States",University of Central Florida,United States,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85053556732,Fundus HC or DL
12,https://api.elsevier.com/content/abstract/scopus_id/85069832211,SCOPUS_ID:85069832211,Cluster analysis for diabetic retinopathy prediction using data mining techniques,International Journal of Business Information Systems,2019-01-01,0,"Amity University, Noida, Noida, India","Amity University, Noida",India,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85069832211,Fundus HC or DL
13,https://api.elsevier.com/content/abstract/scopus_id/85069516295,SCOPUS_ID:85069516295,Deep learning and big datatechnologies in medical image analysis,"PDGC 2018 - 2018 5th International Conference on Parallel, Distributed and Grid Computing",2018-12-01,0,"The NorthCap University, Gurgaon HR,, India",The NorthCap University,India,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85069516295,Fundus HC or DL
14,https://api.elsevier.com/content/abstract/scopus_id/85102805659,SCOPUS_ID:85102805659,Retinal image quality assessment using transfer learning: Spatial images vs. wavelet detail subbands,Ain Shams Engineering Journal,2021-01-01,0,"Misr International University, Cairo, Egypt",Misr International University,Egypt,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85102805659,FUndus HC
15,https://api.elsevier.com/content/abstract/scopus_id/85103345794,SCOPUS_ID:85103345794,Retinal vessel segmentation based on task-driven generative adversarial network,IET Image Processing,2020-12-24,0,"Ningbo University, Ningbo, China",Ningbo University,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85103345794,FUndus HC
16,https://api.elsevier.com/content/abstract/scopus_id/85091409589,SCOPUS_ID:85091409589,Automated rotator cuff tear classification using 3D convolutional neural network,Scientific Reports,2020-12-01,0,"Korea Institute of Science and Technology, Seoul, South Korea",Korea Institute of Science and Technology,South Korea,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85091409589,FUndus HC
17,https://api.elsevier.com/content/abstract/scopus_id/85089159833,SCOPUS_ID:85089159833,An intelligent platform for ultrasound diagnosis of thyroid nodules,Scientific Reports,2020-12-01,1,"Nanjing University, Nanjing, China",Nanjing University,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85089159833,FUndus HC
18,https://api.elsevier.com/content/abstract/scopus_id/85096994753,SCOPUS_ID:85096994753,Discrimination of sunflower seeds using multispectral and texture dataset in combination with region selection and supervised classification methods,Chaos,2020-11-01,0,"King Abdulaziz University, Jeddah, Saudi Arabia",King Abdulaziz University,Saudi Arabia,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85096994753,FUndus HC
19,https://api.elsevier.com/content/abstract/scopus_id/85076853164,SCOPUS_ID:85076853164,Efficient deep feature selection for remote sensing image recognition with fused deep learning architectures,Journal of Supercomputing,2020-11-01,2,"Firat Üniversitesi, Elazig, Turkey",Firat Üniversitesi,Turkey,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85076853164,FUndus HC
20,https://api.elsevier.com/content/abstract/scopus_id/85078110201,SCOPUS_ID:85078110201,Deep Learning Features Improve the Performance of a Radiomics Signature for Predicting KRAS Status in Patients with Colorectal Cancer,Academic Radiology,2020-11-01,2,"Guangdong General Hospital, Guangzhou, China++South China University of Technology, Guangzhou, China",Guangdong General Hospital,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85078110201,FUndus HC
21,https://api.elsevier.com/content/abstract/scopus_id/85092509573,SCOPUS_ID:85092509573,Crop classification method based on optimal feature selection and hybrid CNN-RF networks for multi-temporal remote sensing imagery,Remote Sensing,2020-10-01,1,"Jilin University, Changchun, China",Jilin University,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85092509573,FUndus HC
22,https://api.elsevier.com/content/abstract/scopus_id/85081901287,SCOPUS_ID:85081901287,Remote sensing image segmentation using geodesic-kernel functions and multi-feature spaces,Pattern Recognition,2020-08-01,5,"Guilin University of Electronic Technology, Guilin, China",Guilin University of Electronic Technology,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85081901287,FUndus HC
23,https://api.elsevier.com/content/abstract/scopus_id/85085179444,SCOPUS_ID:85085179444,Applications of artificial intelligence and machine learning in respiratory medicine,Thorax,2020-08-01,7,"Nottingham University Hospitals NHS Trust, Nottingham, United Kingdom++University of Nottingham, Nottingham, United Kingdom",Nottingham University Hospitals NHS Trust,United Kingdom,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85085179444,FUndus HC
24,https://api.elsevier.com/content/abstract/scopus_id/85098254482,SCOPUS_ID:85098254482,Identifying States of Complex Technological and Biotechnological Systems under Uncertainty Conditions,"7th International Conference on Control, Decision and Information Technologies, CoDIT 2020",2020-06-29,0,"Russian Academy of Sciences, Moscow, Russian Federation",Russian Academy of Sciences,Russian Federation,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85098254482,FUndus HC
25,https://api.elsevier.com/content/abstract/scopus_id/85093840183,SCOPUS_ID:85093840183,Evaluation of LBP Variants in Retinal Blood Vessels Segmentation Using Machine Learning,"2020 International Conference on Intelligent Systems and Computer Vision, ISCV 2020",2020-06-01,1,"International Hellenic University, Thermi, Greece",International Hellenic University,Greece,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85093840183,FUndus HC
26,https://api.elsevier.com/content/abstract/scopus_id/85089853974,SCOPUS_ID:85089853974,Use of the shearlet transform and transfer learning in offline handwritten signature verification and recognition,Sahand Communications in Mathematical Analysis,2020-06-01,0,"Graduate University of Advanced Technology, Kerman, Iran",Graduate University of Advanced Technology,Iran,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85089853974,FUndus HC
27,https://api.elsevier.com/content/abstract/scopus_id/85086993408,SCOPUS_ID:85086993408,Retinal Blood Vessel Segmentation Based on Fuzzy C-Means Clustering According to the Local Line Structural Constraints,Guangxue Xuebao/Acta Optica Sinica,2020-05-10,2,"South China Normal University, Guangzhou, China",South China Normal University,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85086993408,FUndus HC
28,https://api.elsevier.com/content/abstract/scopus_id/85081020218,SCOPUS_ID:85081020218,Multi-path convolutional neural network in fundus segmentation of blood vessels,Biocybernetics and Biomedical Engineering,2020-04-01,4,"Hangzhou Dianzi University, Hangzhou, China",Hangzhou Dianzi University,China,1,2020,https://api.elsevier.com/content/abstract/scopus_id/85081020218,FUndus HC
29,https://api.elsevier.com/content/abstract/scopus_id/85066882074,SCOPUS_ID:85066882074,Prediction of stock movement using phase space reconstruction and extreme learning machines,Journal of Experimental and Theoretical Artificial Intelligence,2020-01-02,2,"University of Sindh, Jamshoro, Pakistan",University of Sindh,Pakistan,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85066882074,FUndus HC
30,https://api.elsevier.com/content/abstract/scopus_id/85096536331,SCOPUS_ID:85096536331,Automatic Visual Quality Assessment of Biscuits Using Machine Learning,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2020-01-01,0,"Universidade Tecnologica Federal do Parana, Curitiba, Brazil",Universidade Tecnologica Federal do Parana,Brazil,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85096536331,FUndus HC
31,https://api.elsevier.com/content/abstract/scopus_id/85092601889,SCOPUS_ID:85092601889,Adding uncertainty to dermatological assistance,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,2020-01-01,0,"Rochester Institute of Technology, Rochester, United States",Rochester Institute of Technology,United States,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85092601889,FUndus HC
32,https://api.elsevier.com/content/abstract/scopus_id/85082525136,SCOPUS_ID:85082525136,Dynamic gesture recognition based on deep learning in human-to-computer interfaces,Journal of Applied Science and Engineering,2020-01-01,4,"Luxun Academy of Fine Arts, Shenyang, China",Luxun Academy of Fine Arts,China,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85082525136,FUndus HC
33,https://api.elsevier.com/content/abstract/scopus_id/85083741858,SCOPUS_ID:85083741858,New unified insights on deep learning in radiological and pathological images: Beyond quantitative performances to qualitative interpretation,Informatics in Medicine Unlocked,2020-01-01,2,"Meiji University, Tokyo, Japan",Meiji University,Japan,0,2020,https://api.elsevier.com/content/abstract/scopus_id/85083741858,FUndus HC
34,https://api.elsevier.com/content/abstract/scopus_id/85074654233,SCOPUS_ID:85074654233,Screening and grading of fundus images of diabetic retinopathy based on visual attention,Zhonghua Shiyan Yanke Zazhi/Chinese Journal of Experimental Ophthalmology,2019-08-10,0,"Southwest Jiaotong University, Chengdu, China",Southwest Jiaotong University,China,1,2019,https://api.elsevier.com/content/abstract/scopus_id/85074654233,FUndus HC
35,https://api.elsevier.com/content/abstract/scopus_id/85077903544,SCOPUS_ID:85077903544,Diagnostic Quality Assessment of Ocular Fundus Photographs: Efficacy of Structure-Preserving ScatNet Features,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",2019-07-01,0,"Indian Institute of Technology Hyderabad, Hyderabad, India",Indian Institute of Technology Hyderabad,India,1,2019,https://api.elsevier.com/content/abstract/scopus_id/85077903544,FUndus HC
36,https://api.elsevier.com/content/abstract/scopus_id/85077904591,SCOPUS_ID:85077904591,Automatic screening of fundus images using a combination of convolutional neural network and hand-crafted features,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",2019-07-01,6,"Debreceni Egyetem Informatikai Kar, Debrecen, Hungary",Debreceni Egyetem Informatikai Kar,Hungary,1,2019,https://api.elsevier.com/content/abstract/scopus_id/85077904591,FUndus HC
37,https://api.elsevier.com/content/abstract/scopus_id/85068176025,SCOPUS_ID:85068176025,From handcrafted to deep-learning-based cancer radiomics: Challenges and opportunities,IEEE Signal Processing Magazine,2019-07-01,41,"Concordia Institute for Information Systems Engineering, Montreal, Canada",Concordia Institute for Information Systems Engineering,Canada,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85068176025,FUndus HC
38,https://api.elsevier.com/content/abstract/scopus_id/85071890396,SCOPUS_ID:85071890396,Differential Expression Gene Selection Algorithms for Unbalanced Gene Datasets,Jisuanji Xuebao/Chinese Journal of Computers,2019-06-01,2,"Shaanxi Normal University, Xi'an, China",Shaanxi Normal University,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85071890396,FUndus HC
39,https://api.elsevier.com/content/abstract/scopus_id/85061912500,SCOPUS_ID:85061912500,Edge gradient feature and long distance dependency for image semantic segmentation,IET Computer Vision,2019-02-01,3,"National University of Defense Technology, Changsha, China",National University of Defense Technology,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85061912500,FUndus HC
40,https://api.elsevier.com/content/abstract/scopus_id/85067658861,SCOPUS_ID:85067658861,Wide field of view retinal imaging by handheld fundus camera,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,2019-01-01,2,"University of Miami, Coral Gables, United States",University of Miami,United States,1,2019,https://api.elsevier.com/content/abstract/scopus_id/85067658861,FUndus HC
41,https://api.elsevier.com/content/abstract/scopus_id/85064867761,SCOPUS_ID:85064867761,Retinal image registration based on bifurcation point and SURF,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2019-01-01,0,"Guangxi Normal University, Guilin, China",Guangxi Normal University,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85064867761,FUndus HC
42,https://api.elsevier.com/content/abstract/scopus_id/85060548829,SCOPUS_ID:85060548829,Screen Content Image Quality Assessment with Edge Features in Gradient Domain,IEEE Access,2019-01-01,5,"Qingdao University, Qingdao, China",Qingdao University,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85060548829,FUndus HC
43,https://api.elsevier.com/content/abstract/scopus_id/85065985321,SCOPUS_ID:85065985321,Deep learning based analysis of histopathological images of breast cancer,Frontiers in Genetics,2019-01-01,47,"Shaanxi Normal University, Xi'an, China",Shaanxi Normal University,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85065985321,FUndus HC
44,https://api.elsevier.com/content/abstract/scopus_id/85066847515,SCOPUS_ID:85066847515,Classification of ADHD Individuals and Neurotypicals Using Reliable RELIEF: A Resting-State Study,IEEE Access,2019-01-01,7,"University of Jinan, Jinan, China",University of Jinan,China,0,2019,https://api.elsevier.com/content/abstract/scopus_id/85066847515,FUndus HC
45,https://api.elsevier.com/content/abstract/scopus_id/85058016498,SCOPUS_ID:85058016498,Deep learning for lung cancer prognostication: A retrospective multi-cohort radiomics study,PLoS Medicine,2018-11-01,100,"Brigham and Women's Hospital, Boston, United States",Brigham and Women's Hospital,United States,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85058016498,FUndus HC
46,https://api.elsevier.com/content/abstract/scopus_id/85053166957,SCOPUS_ID:85053166957,Glaucoma Diagnosis over Eye Fundus Image through Deep Features,"International Conference on Systems, Signals, and Image Processing",2018-08-17,6,"Universidade Federal do Maranhao, Sao Luis, Brazil",Universidade Federal do Maranhao,Brazil,1,2018,https://api.elsevier.com/content/abstract/scopus_id/85053166957,FUndus HC
47,https://api.elsevier.com/content/abstract/scopus_id/85047143820,SCOPUS_ID:85047143820,Artificial intelligence in radiology,Nature Reviews Cancer,2018-08-01,410,"Harvard Medical School, Boston, United States",Harvard Medical School,United States,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85047143820,FUndus HC
48,https://api.elsevier.com/content/abstract/scopus_id/85044108551,SCOPUS_ID:85044108551,Retinal Microvascular Abnormalities as Surrogate Markers of Cerebrovascular Ischemic Disease: A Meta-Analysis,Journal of Stroke and Cerebrovascular Diseases,2018-07-01,13,"Cedars-Sinai Medical Center, Los Angeles, United States",Cedars-Sinai Medical Center,United States,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85044108551,FUndus HC
49,https://api.elsevier.com/content/abstract/scopus_id/85043367318,SCOPUS_ID:85043367318,Psoriasis skin biopsy image segmentation using Deep Convolutional Neural Network,Computer Methods and Programs in Biomedicine,2018-06-01,22,"Indian Statistical Institute, Kolkata, Kolkata, India","Indian Statistical Institute, Kolkata",India,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85043367318,FUndus HC
50,https://api.elsevier.com/content/abstract/scopus_id/85063390496,SCOPUS_ID:85063390496,How OCT angiography will change our daily practice,Chinese Journal of Ophthalmology,2018-04-11,0,"Shanghai Jiao Tong University, Shanghai, China",Shanghai Jiao Tong University,China,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85063390496,FUndus HC
51,https://api.elsevier.com/content/abstract/scopus_id/85050989888,SCOPUS_ID:85050989888,A High-Precision Optical Flow Method Based on TV-L1 Model and Neighborhood Patch,"Proceedings - 2017 International Conference on Industrial Informatics - Computing Technology, Intelligent Technology, Industrial Information Integration, ICIICII 2017",2018-03-29,1,"Wuhan University of Technology, Wuhan, China",Wuhan University of Technology,China,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85050989888,FUndus HC
52,https://api.elsevier.com/content/abstract/scopus_id/85041580279,SCOPUS_ID:85041580279,Prediction of Occult Invasive Disease in Ductal Carcinoma in Situ Using Deep Learning Features,Journal of the American College of Radiology,2018-03-01,29,"Duke University School of Medicine, Durham, United States",Duke University School of Medicine,United States,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85041580279,FUndus HC
53,https://api.elsevier.com/content/abstract/scopus_id/85037134079,SCOPUS_ID:85037134079,A universal deep learning approach for modeling the flow of patients under different severities,Computer Methods and Programs in Biomedicine,2018-02-01,17,"City University of Hong Kong, Kowloon, Hong Kong",City University of Hong Kong,Hong Kong,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85037134079,FUndus HC
54,https://api.elsevier.com/content/abstract/scopus_id/85083533664,SCOPUS_ID:85083533664,"Land use and land cover classification using cielab color space, pcnn and som",Journal of Advanced Research in Dynamical and Control Systems,2018-01-01,0,"S. A. Engineering College, Chennai, India",S. A. Engineering College,India,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85083533664,FUndus HC
55,https://api.elsevier.com/content/abstract/scopus_id/85034270584,SCOPUS_ID:85034270584,"Deep learning for medical image processing: Overview, challenges and the future",Lecture Notes in Computational Vision and Biomechanics,2018-01-01,198,"King Saud bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia",King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,0,2018,https://api.elsevier.com/content/abstract/scopus_id/85034270584,FUndus HC
56,https://api.elsevier.com/content/abstract/scopus_id/85033365395,SCOPUS_ID:85033365395,Multi-categorical deep learning neural network to classify retinal images: A pilot study employing small database,PLoS ONE,2017-11-01,85,"Seoul National University, Seoul, South Korea",Seoul National University,South Korea,0,2017,https://api.elsevier.com/content/abstract/scopus_id/85033365395,FUndus HC
57,https://api.elsevier.com/content/abstract/scopus_id/85022073667,SCOPUS_ID:85022073667,Iterative variational mode decomposition based automated detection of glaucoma using fundus images,Computers in Biology and Medicine,2017-09-01,50,"Indian Institute of Technology Indore, Indore, India",Indian Institute of Technology Indore,India,1,2017,https://api.elsevier.com/content/abstract/scopus_id/85022073667,FUndus HC
58,https://api.elsevier.com/content/abstract/scopus_id/85018943242,SCOPUS_ID:85018943242,Tongue Image Analysis,Tongue Image Analysis,2017-01-01,16,"Hong Kong Polytechnic University, Kowloon, Hong Kong",Hong Kong Polytechnic University,Hong Kong,0,2017,https://api.elsevier.com/content/abstract/scopus_id/85018943242,FUndus HC
59,https://api.elsevier.com/content/abstract/scopus_id/85014814632,SCOPUS_ID:85014814632,COMA-boost: Co-operative multi agent AdaBoost,ACM International Conference Proceeding Series,2016-12-18,0,"Indian Institute of Technology Kharagpur, Kharagpur, India",Indian Institute of Technology Kharagpur,India,0,2016,https://api.elsevier.com/content/abstract/scopus_id/85014814632,FUndus HC
60,https://api.elsevier.com/content/abstract/scopus_id/84962299666,SCOPUS_ID:84962299666,Detecting optic disk based on AdaBoost and active geometric shape model,"2015 IEEE International Conference on Cyber Technology in Automation, Control and Intelligent Systems, IEEE-CYBER 2015",2015-10-02,2,"Shantou University, Shantou, China",Shantou University,China,0,2015,https://api.elsevier.com/content/abstract/scopus_id/84962299666,FUndus HC
61,https://api.elsevier.com/content/abstract/scopus_id/85027929425,SCOPUS_ID:85027929425,Hierarchical retinal blood vessel segmentation based on feature and ensemble learning,Neurocomputing,2015-02-03,198,"Shandong University, Jinan, China",Shandong University,China,0,2015,https://api.elsevier.com/content/abstract/scopus_id/85027929425,FUndus HC
62,https://api.elsevier.com/content/abstract/scopus_id/67849124505,SCOPUS_ID:67849124505,Classification for remote sensing data with decision level fusion,Wuhan Daxue Xuebao (Xinxi Kexue Ban)/ Geomatics and Information Science of Wuhan University,2009-07-01,1,"Wuhan University, Wuhan, China",Wuhan University,China,0,2009,https://api.elsevier.com/content/abstract/scopus_id/67849124505,FUndus HC
63,https://api.elsevier.com/content/abstract/scopus_id/34249677389,SCOPUS_ID:34249677389,Automated segmentation of retinal blood vessels and identification of proliferative diabetic retinopathy,"Journal of the Optical Society of America A: Optics and Image Science, and Vision",2007-01-01,47,"Charles Sturt University, Bathurst, Australia",Charles Sturt University,Australia,0,2007,https://api.elsevier.com/content/abstract/scopus_id/34249677389,FUndus HC
64,https://api.elsevier.com/content/abstract/scopus_id/85098938682,SCOPUS_ID:85098938682,Deep learning-enabled medical computer vision,npj Digital Medicine,2021-12-01,2,"Salesforce.com, Inc., San Francisco, United States","Salesforce.com, Inc.",United States,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85098938682,Fundus HC
65,https://api.elsevier.com/content/abstract/scopus_id/85101906785,SCOPUS_ID:85101906785,A review of multimodal image matching: Methods and applications,Information Fusion,2021-09-01,0,"Wuhan University, Wuhan, China",Wuhan University,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85101906785,Fundus HC
66,https://api.elsevier.com/content/abstract/scopus_id/85101093642,SCOPUS_ID:85101093642,Pedestrian detection with super-resolution reconstruction for low-quality image,Pattern Recognition,2021-07-01,0,"Beijing Jiaotong University, Beijing, China",Beijing Jiaotong University,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85101093642,Fundus HC
67,https://api.elsevier.com/content/abstract/scopus_id/85102568390,SCOPUS_ID:85102568390,ECNet: An evolutionary convolutional network for automated glaucoma detection using fundus images,Biomedical Signal Processing and Control,2021-05-01,0,"Malaviya National Institute of Technology Jaipur, Jaipur, India",Malaviya National Institute of Technology Jaipur,India,1,2021,https://api.elsevier.com/content/abstract/scopus_id/85102568390,Fundus HC
68,https://api.elsevier.com/content/abstract/scopus_id/85100693673,SCOPUS_ID:85100693673,An efficient retinal blood vessel segmentation in eye fundus images by using optimized top-hat and homomorphic filtering,Computer Methods and Programs in Biomedicine,2021-04-01,0,"Universidad de Guadalajara, Guadalajara, Mexico",Universidad de Guadalajara,Mexico,1,2021,https://api.elsevier.com/content/abstract/scopus_id/85100693673,Fundus HC
69,https://api.elsevier.com/content/abstract/scopus_id/85100666740,SCOPUS_ID:85100666740,A survey on incorporating domain knowledge into deep learning for medical image analysis,Medical Image Analysis,2021-04-01,0,"Beihang University, Beijing, China",Beihang University,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85100666740,Fundus HC
70,https://api.elsevier.com/content/abstract/scopus_id/85099975857,SCOPUS_ID:85099975857,Weighted ensemble networks for multiview based tiny object quality assessment,Concurrency Computation,2021-03-25,0,"China General Nuclear Power Corporation, Shenzhen, China",China General Nuclear Power Corporation,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85099975857,Fundus HC
71,https://api.elsevier.com/content/abstract/scopus_id/85100179253,SCOPUS_ID:85100179253,Automatic Lumen Border Detection in IVUS Images Using Deep Learning Model and Handcrafted Features,Ultrasonic Imaging,2021-03-01,0,"Zhejiang Sci-Tech University, Hangzhou, China",Zhejiang Sci-Tech University,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85100179253,Fundus HC
72,https://api.elsevier.com/content/abstract/scopus_id/85089403670,SCOPUS_ID:85089403670,Machine Learning in Laryngoscopy Analysis: A Proof of Concept Observational Study for the Identification of Post-Extubation Ulcerations and Granulomas,"Annals of Otology, Rhinology and Laryngology",2021-03-01,0,"Johns Hopkins University, Baltimore, United States",Johns Hopkins University,United States,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85089403670,Fundus HC
73,https://api.elsevier.com/content/abstract/scopus_id/85101742711,SCOPUS_ID:85101742711,Deep Convolutional Neural Network for Computer-Aided Detection of Breast Cancer Using Histopathology Images,Journal of Physics: Conference Series,2021-02-19,0,"SASTRA Deemed University, Thanjavur, India",SASTRA Deemed University,India,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85101742711,Fundus HC
74,https://api.elsevier.com/content/abstract/scopus_id/85100502714,SCOPUS_ID:85100502714,An infrared-visible image registration method based on the constrained point feature,Sensors (Switzerland),2021-02-02,0,"University of Chinese Academy of Sciences, Beijing, China++Changchun Institute of Optics Fine Mechanics and Physics Chinese Academy of Sciences, Changchun, China",University of Chinese Academy of Sciences,China,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85100502714,Fundus HC
75,https://api.elsevier.com/content/abstract/scopus_id/85092012771,SCOPUS_ID:85092012771,Adaptive machine learning classification for diabetic retinopathy,Multimedia Tools and Applications,2021-02-01,0,"KBN College of Engineering, Gulbarga, India",KBN College of Engineering,India,0,2021,https://api.elsevier.com/content/abstract/scopus_id/85092012771,Fundus HC
